string_idx,string_name,string_name_x,string_name_y,string_box_idx,CB_name,Phase,string_num,string_box_v1_x,string_box_v1_y,string_box_v2_x,string_box_v2_y,string_box_v3_x,string_box_v3_y,string_box_v4_x,string_box_v4_y,num_modules,module_layout,dist_btw_v0_v1,dist_btw_v1_v2,num_module_along_x,num_module_along_y
17,1-4-NB04-12,4441.8417967546,2280.18455781635,0,0,0,0,4424.65674930067,2280.64255339283,4424.65674930067,2279.72656223988,4459.02684420854,2279.72656223988,4459.02684420854,2280.64255339283,14,L,0.916,34.37,1,14
17,1-4-NB04-12,4441.8417967546,2281.18145153438,1,0,0,0,4424.65674930067,2281.63944711085,4424.65674930067,2280.7234559579,4459.02684420854,2280.7234559579,4459.02684420854,2281.63944711085,14,L,0.916,34.37,1,14
18,1-4-NB03-8,4372.06146206946,2296.3673054093,0,0,0,0,4354.87641461553,2296.82530098578,4354.87641461553,2295.90930983283,4389.2465095234,2295.90930983283,4389.2465095234,2296.82530098578,14,L,0.916,34.37,1,14
18,1-4-NB03-8,4372.06146206946,2297.36419912733,1,0,0,0,4354.87641461553,2297.82219470381,4354.87641461553,2296.90620355086,4389.24650952339,2296.90620355086,4389.24650952339,2297.82219470381,14,L,0.916,34.37,1,14
19,1-4-NB03-7,4372.06146206946,2298.36109284536,0,0,0,0,4354.87641461553,2298.81908842183,4354.87641461553,2297.90309726888,4389.2465095234,2297.90309726888,4389.2465095234,2298.81908842183,14,L,0.916,34.37,1,14
19,1-4-NB03-7,4372.06146206946,2299.35798656338,1,0,0,0,4354.87641461553,2299.81598213986,4354.87641461553,2298.89999098691,4389.24650952339,2298.89999098691,4389.24650952339,2299.81598213986,14,L,0.916,34.37,1,14
20,1-4-NB03-10,4407.00238456778,2296.24894707013,0,0,0,0,4389.81733711384,2296.70694264661,4389.81733711384,2295.79095149366,4424.18743202171,2295.79095149366,4424.18743202171,2296.70694264661,14,L,0.916,34.37,1,14
20,1-4-NB03-10,4407.00238456778,2297.24584078816,1,0,0,0,4389.81733711384,2297.70383636463,4389.81733711384,2296.78784521168,4424.18743202171,2296.78784521168,4424.18743202171,2297.70383636463,14,L,0.916,34.37,1,14
21,1-4-NB03-9,4407.00238456778,2298.24273450619,0,0,0,0,4389.81733711384,2298.70073008266,4389.81733711384,2297.78473892971,4424.18743202171,2297.78473892971,4424.18743202171,2298.70073008266,14,L,0.916,34.37,1,14
21,1-4-NB03-9,4407.00238456778,2299.23962822421,1,0,0,0,4389.81733711384,2299.69762380069,4389.81733711384,2298.78163264774,4424.18743202171,2298.78163264774,4424.18743202171,2299.69762380069,14,L,0.916,34.37,1,14
22,1-4-NB03-12,4441.96398216536,2296.14174441761,0,0,0,0,4424.77893471143,2296.59973999408,4424.77893471143,2295.68374884113,4459.1490296193,2295.68374884113,4459.1490296193,2296.59973999408,14,L,0.916,34.37,1,14
22,1-4-NB03-12,4441.96398216536,2297.13863813563,1,0,0,0,4424.77893471143,2297.59663371211,4424.77893471143,2296.68064255916,4459.1490296193,2296.68064255916,4459.1490296193,2297.59663371211,14,L,0.916,34.37,1,14
23,1-4-NB03-11,4441.96398216536,2298.13553185366,0,0,0,0,4424.77893471143,2298.59352743014,4424.77893471143,2297.67753627719,4459.1490296193,2297.67753627719,4459.1490296193,2298.59352743014,14,L,0.916,34.37,1,14
23,1-4-NB03-11,4441.96398216536,2299.13242557169,1,0,0,0,4424.77893471143,2299.59042114816,4424.77893471143,2298.67442999521,4459.1490296193,2298.67442999521,4459.1490296193,2299.59042114816,14,L,0.916,34.37,1,14
24,1-4-NB04-1,4476.93658119191,2296.08620435378,0,0,0,0,4459.75153373797,2296.54419993025,4459.75153373797,2295.62820877731,4494.12162864584,2295.6282087773,4494.12162864584,2296.54419993025,14,L,0.916,34.37,1,14
24,1-4-NB04-1,4476.93658119191,2297.08309807181,1,0,0,0,4459.75153373797,2297.54109364828,4459.75153373797,2296.62510249533,4494.12162864584,2296.62510249533,4494.12162864584,2297.54109364828,14,L,0.916,34.37,1,14
25,1-4-NB03-13,4476.93658119191,2298.07999178983,0,0,0,0,4459.75153373797,2298.53798736631,4459.75153373797,2297.62199621336,4494.12162864584,2297.62199621336,4494.12162864584,2298.53798736631,14,L,0.916,34.37,1,14
25,1-4-NB03-13,4476.93658119191,2299.07688550786,1,0,0,0,4459.75153373797,2299.53488108433,4459.75153373797,2298.61888993138,4494.12162864584,2298.61888993138,4494.12162864584,2299.53488108433,14,L,0.916,34.37,1,14
26,1-4-NB03-2,4548.60940031513,2313.79289741367,0,0,0,0,4531.4243528612,2314.25089299014,4531.4243528612,2313.33490183719,4565.79444776906,2313.33490183719,4565.79444776906,2314.25089299014,14,L,0.916,34.37,1,14
26,1-4-NB03-2,4548.60940031513,2314.78979113169,1,0,0,0,4531.4243528612,2315.24778670817,4531.4243528612,2314.33179555522,4565.79444776907,2314.33179555522,4565.79444776907,2315.24778670817,14,L,0.916,34.37,1,14
27,1-4-NB03-1,4548.60940031513,2315.78668484972,0,0,0,0,4531.4243528612,2316.2446804262,4531.4243528612,2315.32868927325,4565.79444776907,2315.32868927325,4565.79444776906,2316.2446804262,14,L,0.916,34.37,1,14
27,1-4-NB03-1,4548.60940031513,2316.78357856775,1,0,0,0,4531.4243528612,2317.24157414422,4531.4243528612,2316.32558299127,4565.79444776907,2316.32558299127,4565.79444776906,2317.24157414422,14,L,0.916,34.37,1,14
28,1-4-NB03-4,4583.65028407317,2313.76055863544,0,0,0,0,4566.46523661924,2314.21855421192,4566.46523661924,2313.30256305897,4600.83533152711,2313.30256305897,4600.83533152711,2314.21855421192,14,L,0.916,34.37,1,14
28,1-4-NB03-4,4583.65028407317,2314.75745235347,1,0,0,0,4566.46523661924,2315.21544792995,4566.46523661924,2314.299456777,4600.83533152711,2314.299456777,4600.83533152711,2315.21544792995,14,L,0.916,34.37,1,14
29,1-4-NB03-3,4583.65028407317,2315.7543460715,0,0,0,0,4566.46523661924,2316.21234164797,4566.46523661924,2315.29635049502,4600.83533152711,2315.29635049502,4600.83533152711,2316.21234164797,14,L,0.916,34.37,1,14
29,1-4-NB03-3,4583.65028407317,2316.75123978952,1,0,0,0,4566.46523661924,2317.209235366,4566.46523661924,2316.29324421305,4600.83533152711,2316.29324421305,4600.83533152711,2317.209235366,14,L,0.916,34.37,1,14
30,1-4-NB03-6,4618.53781170506,2313.64053171067,0,0,0,0,4601.35276425112,2314.09852728714,4601.35276425112,2313.1825361342,4635.72285915899,2313.1825361342,4635.72285915899,2314.09852728714,14,L,0.916,34.37,1,14
30,1-4-NB03-6,4618.53781170506,2314.6374254287,1,0,0,0,4601.35276425112,2315.09542100517,4601.35276425113,2314.17942985222,4635.72285915899,2314.17942985222,4635.72285915899,2315.09542100517,14,L,0.916,34.37,1,14
31,1-4-NB03-5,4618.53781170506,2315.63431914672,0,0,0,0,4601.35276425112,2316.0923147232,4601.35276425112,2315.17632357025,4635.72285915899,2315.17632357025,4635.72285915899,2316.0923147232,14,L,0.916,34.37,1,14
31,1-4-NB03-5,4618.53781170506,2316.63121286475,1,0,0,0,4601.35276425112,2317.08920844122,4601.35276425113,2316.17321728827,4635.72285915899,2316.17321728827,4635.72285915899,2317.08920844122,14,L,0.916,34.37,1,14
32,1-4-NB04-3,4513.63844518028,2295.93675894711,0,0,0,0,4496.45339772634,2296.39475452358,4496.45339772634,2295.47876337063,4530.82349263421,2295.47876337063,4530.82349263421,2296.39475452358,14,L,0.916,34.37,1,14
32,1-4-NB04-3,4513.63844518028,2296.93365266513,1,0,0,0,4496.45339772634,2297.39164824161,4496.45339772634,2296.47565708866,4530.82349263421,2296.47565708866,4530.82349263421,2297.39164824161,14,L,0.916,34.37,1,14
33,1-4-NB04-2,4513.63844518028,2297.93054638316,0,0,0,0,4496.45339772634,2298.38854195964,4496.45339772634,2297.47255080669,4530.82349263421,2297.47255080669,4530.82349263421,2298.38854195964,14,L,0.916,34.37,1,14
33,1-4-NB04-2,4513.63844518028,2298.92744010119,1,0,0,0,4496.45339772634,2299.38543567766,4496.45339772634,2298.46944452471,4530.82349263421,2298.46944452471,4530.82349263421,2299.38543567766,14,L,0.916,34.37,1,14
34,1-4-NB04-5,4548.52515086631,2295.80978752794,0,0,0,0,4531.34010341238,2296.26778310441,4531.34010341238,2295.35179195146,4565.71019832024,2295.35179195146,4565.71019832024,2296.26778310441,14,L,0.916,34.37,1,14
34,1-4-NB04-5,4548.52515086631,2296.80668124596,1,0,0,0,4531.34010341238,2297.26467682244,4531.34010341238,2296.34868566949,4565.71019832024,2296.34868566949,4565.71019832024,2297.26467682244,14,L,0.916,34.37,1,14
35,1-4-NB04-4,4548.52515086631,2297.80357496399,0,0,0,0,4531.34010341238,2298.26157054047,4531.34010341238,2297.34557938752,4565.71019832024,2297.34557938752,4565.71019832024,2298.26157054046,14,L,0.916,34.37,1,14
35,1-4-NB04-4,4548.52515086631,2298.80046868202,1,0,0,0,4531.34010341238,2299.25846425849,4531.34010341238,2298.34247310554,4565.71019832024,2298.34247310554,4565.71019832024,2299.25846425849,14,L,0.916,34.37,1,14
36,1-4-NB04-7,4583.56603462435,2295.77744874971,0,0,0,0,4566.38098717042,2296.23544432619,4566.38098717042,2295.31945317324,4600.75108207829,2295.31945317324,4600.75108207828,2296.23544432619,14,L,0.916,34.37,1,14
36,1-4-NB04-7,4583.56603462435,2296.77434246774,1,0,0,0,4566.38098717042,2297.23233804421,4566.38098717042,2296.31634689127,4600.75108207829,2296.31634689127,4600.75108207828,2297.23233804421,14,L,0.916,34.37,1,14
37,1-4-NB04-6,4583.56603462435,2297.77123618577,0,0,0,0,4566.38098717042,2298.22923176224,4566.38098717042,2297.31324060929,4600.75108207828,2297.31324060929,4600.75108207829,2298.22923176224,14,L,0.916,34.37,1,14
37,1-4-NB04-6,4583.56603462435,2298.76812990379,1,0,0,0,4566.38098717042,2299.22612548027,4566.38098717042,2298.31013432732,4600.75108207829,2298.31013432732,4600.75108207828,2299.22612548027,14,L,0.916,34.37,1,14
0,1-5-NB02-1,3960.90608742999,2467.7213732495,0,0,0,0,3973.41977740157,2468.08653923712,3948.3923974584,2468.08653923712,3948.3923974584,2467.35620726188,3973.41977740157,2467.35620726188,12,L,25.027,0.73,12,1
0,1-5-NB02-1,3960.90608742999,2466.94290655228,1,0,0,0,3973.41977740157,2467.3080725399,3948.3923974584,2467.3080725399,3948.3923974584,2466.57774056467,3973.41977740157,2466.57774056467,12,L,25.027,0.73,12,1
1,1-5-NB02-2,3960.90608742999,2466.16443985507,0,0,0,0,3973.41977740157,2466.52960584268,3948.3923974584,2466.52960584268,3948.3923974584,2465.79927386745,3973.41977740157,2465.79927386745,12,L,25.027,0.73,12,1
1,1-5-NB02-2,3960.90608742999,2465.38597315785,1,0,0,0,3973.41977740157,2465.75113914547,3948.3923974584,2465.75113914547,3948.3923974584,2465.02080717023,3973.41977740157,2465.02080717023,12,L,25.027,0.73,12,1
2,1-5-NB02-3,3988.11998715647,2467.70853308596,0,0,0,0,4000.63367712805,2468.07369907358,3975.60629718488,2468.07369907357,3975.60629718488,2467.34336709834,4000.63367712805,2467.34336709834,12,L,25.027,0.73,12,1
2,1-5-NB02-3,3988.11998715647,2466.93006638874,1,0,0,0,4000.63367712805,2467.29523237636,3975.60629718488,2467.29523237636,3975.60629718488,2466.56490040113,4000.63367712805,2466.56490040113,12,L,25.027,0.73,12,1
3,1-5-NB02-4,3988.11998715647,2466.15159969153,0,0,0,0,4000.63367712805,2466.51676567914,3975.60629718489,2466.51676567914,3975.60629718488,2465.78643370391,4000.63367712805,2465.78643370391,12,L,25.027,0.73,12,1
3,1-5-NB02-4,3988.11998715647,2465.37313299431,1,0,0,0,4000.63367712805,2465.73829898193,3975.60629718488,2465.73829898193,3975.60629718489,2465.00796700669,4000.63367712805,2465.00796700669,12,L,25.027,0.73,12,1
4,1-5-NB02-5,4013.69524300678,2467.52084104193,0,0,0,0,4026.20893297837,2467.88600702955,4001.1815530352,2467.88600702955,4001.1815530352,2467.15567505432,4026.20893297837,2467.15567505431,12,L,25.027,0.73,12,1
4,1-5-NB02-5,4013.69524300678,2466.74237434472,1,0,0,0,4026.20893297837,2467.10754033233,4001.1815530352,2467.10754033233,4001.1815530352,2466.3772083571,4026.20893297837,2466.3772083571,12,L,25.027,0.73,12,1
5,1-5-NB02-6,4013.69524300678,2465.9639076475,0,0,0,0,4026.20893297837,2466.32907363512,4001.1815530352,2466.32907363512,4001.1815530352,2465.59874165988,4026.20893297837,2465.59874165988,12,L,25.027,0.73,12,1
5,1-5-NB02-6,4013.69524300678,2465.18544095028,1,0,0,0,4026.20893297837,2465.5506069379,4001.1815530352,2465.5506069379,4001.1815530352,2464.82027496267,4026.20893297837,2464.82027496267,12,L,25.027,0.73,12,1
6,1-5-NB02-7,4039.17616476507,2467.43998615072,0,0,0,0,4051.68985473666,2467.80515213834,4026.66247479349,2467.80515213834,4026.66247479349,2467.07482016311,4051.68985473666,2467.07482016311,12,L,25.027,0.73,12,1
6,1-5-NB02-7,4039.17616476507,2466.66151945351,1,0,0,0,4051.68985473666,2467.02668544112,4026.66247479349,2467.02668544113,4026.66247479349,2466.29635346589,4051.68985473666,2466.29635346589,12,L,25.027,0.73,12,1
7,1-5-NB02-8,4039.17616476507,2465.88305275629,0,0,0,0,4051.68985473666,2466.24821874391,4026.66247479349,2466.24821874391,4026.66247479349,2465.51788676868,4051.68985473666,2465.51788676868,12,L,25.027,0.73,12,1
7,1-5-NB02-8,4039.17616476507,2465.10458605908,1,0,0,0,4051.68985473666,2465.46975204669,4026.66247479349,2465.46975204669,4026.66247479349,2464.73942007146,4051.68985473666,2464.73942007146,12,L,25.027,0.73,12,1
8,1-5-NB02-9,3909.84990982139,2451.56363245439,0,0,0,0,3922.36359979297,2451.92879844201,3897.3362198498,2451.92879844201,3897.3362198498,2451.19846646678,3922.36359979297,2451.19846646678,12,L,25.027,0.73,12,1
8,1-5-NB02-9,3909.84990982139,2450.78516575718,1,0,0,0,3922.36359979297,2451.15033174479,3897.3362198498,2451.15033174479,3897.3362198498,2450.41999976956,3922.36359979297,2450.41999976956,12,L,25.027,0.73,12,1
9,1-5-NB02-10,3909.84990982139,2450.00669905996,0,0,0,0,3922.36359979297,2450.37186504758,3897.3362198498,2450.37186504758,3897.3362198498,2449.64153307234,3922.36359979297,2449.64153307234,12,L,25.027,0.73,12,1
9,1-5-NB02-10,3909.84990982139,2449.22823236275,1,0,0,0,3922.36359979297,2449.59339835036,3897.3362198498,2449.59339835036,3897.3362198498,2448.86306637513,3922.36359979297,2448.86306637513,12,L,25.027,0.73,12,1
10,1-5-NB02-11,3935.4251656717,2451.37594041037,0,0,0,0,3947.93885564329,2451.74110639798,3922.91147570012,2451.74110639798,3922.91147570012,2451.01077442275,3947.93885564329,2451.01077442275,12,L,25.027,0.73,12,1
10,1-5-NB02-11,3935.4251656717,2450.59747371315,1,0,0,0,3947.93885564329,2450.96263970077,3922.91147570012,2450.96263970077,3922.91147570012,2450.23230772553,3947.93885564329,2450.23230772553,12,L,25.027,0.73,12,1
11,1-5-NB02-12,3935.4251656717,2449.81900701593,0,0,0,0,3947.93885564329,2450.18417300355,3922.91147570012,2450.18417300355,3922.91147570012,2449.45384102832,3947.93885564329,2449.45384102832,12,L,25.027,0.73,12,1
11,1-5-NB02-12,3935.4251656717,2449.04054031872,1,0,0,0,3947.93885564329,2449.40570630633,3922.91147570012,2449.40570630633,3922.91147570012,2448.6753743311,3947.93885564329,2448.6753743311,12,L,25.027,0.73,12,1
12,1-5-NB02-13,3960.90608742999,2451.29508551916,0,0,0,0,3973.41977740157,2451.66025150678,3948.3923974584,2451.66025150678,3948.3923974584,2450.92991953154,3973.41977740157,2450.92991953154,12,L,25.027,0.73,12,1
12,1-5-NB02-13,3960.90608742999,2450.51661882194,1,0,0,0,3973.41977740157,2450.88178480956,3948.3923974584,2450.88178480956,3948.3923974584,2450.15145283433,3973.41977740157,2450.15145283433,12,L,25.027,0.73,12,1
13,1-5-NB02-14,3960.90608742999,2449.73815212473,0,0,0,0,3973.41977740157,2450.10331811234,3948.3923974584,2450.10331811234,3948.3923974584,2449.37298613711,3973.41977740157,2449.37298613711,12,L,25.027,0.73,12,1
13,1-5-NB02-14,3960.90608742999,2448.95968542751,1,0,0,0,3973.41977740157,2449.32485141513,3948.3923974584,2449.32485141513,3948.3923974584,2448.59451943989,3973.41977740157,2448.59451943989,12,L,25.027,0.73,12,1
14,1-5-NB02-15,3988.11998715647,2451.28224535562,0,0,0,0,4000.63367712805,2451.64741134324,3975.60629718489,2451.64741134324,3975.60629718488,2450.917079368,4000.63367712805,2450.917079368,12,L,25.027,0.73,12,1
14,1-5-NB02-15,3988.11998715647,2450.5037786584,1,0,0,0,4000.63367712805,2450.86894464602,3975.60629718489,2450.86894464602,3975.60629718489,2450.13861267079,4000.63367712805,2450.13861267079,12,L,25.027,0.73,12,1
15,1-5-NB02-16,3988.11998715647,2449.72531196119,0,0,0,0,4000.63367712805,2450.0904779488,3975.60629718488,2450.0904779488,3975.60629718488,2449.36014597357,4000.63367712805,2449.36014597357,12,L,25.027,0.73,12,1
15,1-5-NB02-16,3988.11998715647,2448.94684526397,1,0,0,0,4000.63367712805,2449.31201125159,3975.60629718489,2449.31201125159,3975.60629718489,2448.58167927635,4000.63367712805,2448.58167927636,12,L,25.027,0.73,12,1
16,1-5-NB03-1,4013.69524300678,2451.09455331159,0,0,0,0,4026.20893297837,2451.45971929921,4001.1815530352,2451.45971929921,4001.1815530352,2450.72938732398,4026.20893297837,2450.72938732398,12,L,25.027,0.73,12,1
16,1-5-NB03-1,4013.69524300678,2450.31608661438,1,0,0,0,4026.20893297837,2450.68125260199,4001.1815530352,2450.68125260199,4001.1815530352,2449.95092062676,4026.20893297837,2449.95092062676,12,L,25.027,0.73,12,1
17,1-5-NB03-2,4013.69524300678,2449.53761991716,0,0,0,0,4026.20893297837,2449.90278590478,4001.1815530352,2449.90278590478,4001.1815530352,2449.17245392954,4026.20893297837,2449.17245392954,12,L,25.027,0.73,12,1
17,1-5-NB03-2,4013.69524300678,2448.75915321994,1,0,0,0,4026.20893297837,2449.12431920756,4001.1815530352,2449.12431920756,4001.1815530352,2448.39398723233,4026.20893297837,2448.39398723233,12,L,25.027,0.73,12,1
18,1-5-NB03-3,4039.17616476507,2451.01369842039,0,0,0,0,4051.68985473666,2451.378864408,4026.66247479349,2451.378864408,4026.66247479349,2450.64853243277,4051.68985473666,2450.64853243277,12,L,25.027,0.73,12,1
18,1-5-NB03-3,4039.17616476507,2450.23523172317,1,0,0,0,4051.68985473666,2450.60039771078,4026.66247479349,2450.60039771079,4026.66247479349,2449.87006573555,4051.68985473666,2449.87006573555,12,L,25.027,0.73,12,1
19,1-5-NB03-4,4039.17616476507,2449.45676502595,0,0,0,0,4051.68985473666,2449.82193101357,4026.66247479349,2449.82193101357,4026.66247479349,2449.09159903834,4051.68985473666,2449.09159903834,12,L,25.027,0.73,12,1
19,1-5-NB03-4,4039.17616476507,2448.67829832874,1,0,0,0,4051.68985473666,2449.04346431635,4026.66247479349,2449.04346431635,4026.66247479349,2448.31313234112,4051.68985473666,2448.31313234112,12,L,25.027,0.73,12,1
20,1-5-NB03-5,3909.62738379129,2435.13734472405,0,0,0,0,3922.14107376287,2435.50251071167,3897.1136938197,2435.50251071167,3897.1136938197,2434.77217873644,3922.14107376287,2434.77217873644,12,L,25.027,0.73,12,1
