string_idx,string_name,string_name_x,string_name_y,string_box_idx,CB_name,Phase,string_num,string_box_v1_x,string_box_v1_y,string_box_v2_x,string_box_v2_y,string_box_v3_x,string_box_v3_y,string_box_v4_x,string_box_v4_y,num_modules
0,I-12-NB02-1,370.134643245354,94.8926740281215,0,0,0,0,355.924155998874,95.2925600887134,355.924155998874,94.4927879675298,384.345130491834,94.4927879675294,384.345130491834,95.2925600887134,11
0,I-12-NB02-1,370.134643245354,94.0313651212531,1,0,0,0,355.924155998874,94.431251181845,355.924155998874,93.6314790606614,384.345130491834,93.631479060661,384.345130491834,94.4312511818451,11
1,I-12-NB02-12,370.316436968892,77.6899879618194,0,0,0,0,356.105949722412,78.0898740224114,356.105949722412,77.2901019012277,384.526924215372,77.2901019012273,384.526924215372,78.0898740224114,11
1,I-12-NB02-12,370.316436968892,76.8286790549512,1,0,0,0,356.105949722412,77.2285651155431,356.105949722412,76.4287929943594,384.526924215372,76.428792994359,384.526924215372,77.2285651155431,11
2,I-12-NB02-13,370.316436968892,75.9673701480828,0,0,0,0,356.105949722412,76.3672562086747,356.105949722412,75.567484087491,384.526924215372,75.5674840874906,384.526924215372,76.3672562086747,11
2,I-12-NB02-13,370.316436968892,75.1060612412145,1,0,0,0,356.105949722412,75.5059473018064,356.105949722412,74.7061751806227,384.526924215372,74.7061751806224,384.526924215372,75.5059473018064,11
3,I-12-NB03-11,370.388547359455,58.8165057819298,0,0,0,0,356.178060112975,59.2163918425217,356.178060112975,58.4166197213381,384.599034605935,58.4166197213377,384.599034605935,59.2163918425217,11
3,I-12-NB03-11,370.388547359455,57.9551968750615,1,0,0,0,356.178060112975,58.3550829356534,356.178060112975,57.5553108144697,384.599034605935,57.5553108144694,384.599034605935,58.3550829356533,11
4,I-12-NB03-12,370.388547359455,57.0938879681931,0,0,0,0,356.178060112975,57.493774028785,356.178060112975,56.6940019076014,384.599034605935,56.694001907601,384.599034605935,57.493774028785,11
4,I-12-NB03-12,370.388547359455,56.2325790613248,1,0,0,0,356.178060112975,56.6324651219167,356.178060112975,55.8326930007331,384.599034605935,55.8326930007327,384.599034605935,56.6324651219167,11
5,I-12-NB04-7,370.529136442564,40.0611759292578,0,0,0,0,356.318649196084,40.4610619898497,356.318649196084,39.661289868666,384.739623689044,39.6612898686657,384.739623689044,40.4610619898497,11
5,I-12-NB04-7,370.529136442564,39.1998670223894,1,0,0,0,356.318649196084,39.5997530829814,356.318649196084,38.7999809617977,384.739623689044,38.7999809617973,384.739623689044,39.5997530829813,11
6,I-12-NB04-8,370.529136442564,38.338558115521,0,0,0,0,356.318649196084,38.738444176113,356.318649196084,37.9386720549293,384.739623689044,37.9386720549289,384.739623689044,38.7384441761129,11
6,I-12-NB04-8,370.529136442564,37.4772492086527,1,0,0,0,356.318649196084,37.8771352692447,356.318649196084,37.077363148061,384.739623689044,37.0773631480606,384.739623689044,37.8771352692446,11
7,I-12-NB02-2,399.032600050362,96.7131921252514,0,0,0,0,384.822112803882,97.1130781858433,384.822112803882,96.3133060646597,413.243087296843,96.3133060646593,413.243087296843,97.1130781858433,11
7,I-12-NB02-2,399.032600050363,95.851883218383,1,0,0,0,384.822112803882,96.251769278975,384.822112803882,95.4519971577913,413.243087296843,95.4519971577909,413.243087296843,96.251769278975,11
8,I-12-NB02-3,399.032600050363,94.9905743115147,0,0,0,0,384.822112803882,95.3904603721066,384.822112803882,94.5906882509231,413.243087296843,94.5906882509226,413.243087296843,95.3904603721066,11
