string_idx,string_name,string_name_x,string_name_y,string_box_idx,CB_name,Phase,string_num,string_box_v1_x,string_box_v1_y,string_box_v2_x,string_box_v2_y,string_box_v3_x,string_box_v3_y,string_box_v4_x,string_box_v4_y,num_modules,module_orientation,num_module_along_x,num_module_along_y
61,17-5,5079.21290760542,733.67579734426,0,0,0,0,5072.74819676451,733.075797344259,5085.67761844633,733.075797344259,5085.67761844633,734.27579734426,5072.74819676451,734.27579734426,223,L,6,1
61,17-5,5080.28883767765,734.979311289421,1,0,0,0,5072.74819676452,734.379311289421,5087.82947859078,734.379311289422,5087.82947859078,735.579311289421,5072.74819676451,735.579311289422,222,L,7,1
61,17-5,5080.28883767765,736.66298760853,2,0,0,0,5072.74819676451,736.062987608531,5087.82947859078,736.06298760853,5087.82947859078,737.262987608529,5072.74819676451,737.26298760853,221,L,7,1
61,17-5,5075.98511738874,737.966501553692,3,0,0,0,5072.74819676451,737.366501553692,5079.22203801297,737.366501553692,5079.22203801297,738.566501553692,5072.74819676451,738.566501553692,220,L,3,1
62,17-4,5083.51662789433,737.966501553693,0,0,0,0,5079.20377719787,737.366501553693,5087.82947859078,737.366501553693,5087.82947859078,738.566501553692,5079.20377719787,738.566501553692,219,L,4,1
62,17-4,5080.28883767765,739.270015498854,1,0,0,0,5072.74819676452,738.670015498853,5087.82947859078,738.670015498854,5087.82947859078,739.870015498854,5072.74819676451,739.870015498855,218,L,7,1
62,17-4,5080.28883767765,740.573529444016,2,0,0,0,5072.74819676452,739.973529444016,5087.82947859078,739.973529444016,5087.82947859078,741.173529444016,5072.74819676451,741.173529444017,217,L,7,1
62,17-4,5083.51662789433,741.877043389179,3,0,0,0,5079.20377719787,741.277043389179,5087.82947859078,741.277043389178,5087.82947859078,742.477043389178,5079.20377719787,742.477043389179,216,L,4,1
63,13-4,5126.04456843277,744.484071279502,0,0,0,0,5119.57985759186,743.884071279502,5132.50927927368,743.884071279502,5132.50927927368,745.084071279503,5119.57985759186,745.084071279502,215,L,6,1
63,13-4,5126.04456843277,746.16011042325,1,0,0,0,5119.57985759186,745.560110423251,5132.50927927368,745.560110423251,5132.50927927368,746.76011042325,5119.57985759186,746.76011042325,214,L,6,1
63,13-4,5114.27611023607,744.484071279502,2,0,0,0,5109.96325953962,743.884071279502,5118.58896093253,743.884071279503,5118.58896093253,745.084071279502,5109.96325953962,745.084071279502,213,L,4,1
63,13-4,5114.27611023607,746.16011042325,3,0,0,0,5109.96325953962,745.560110423251,5118.58896093253,745.56011042325,5118.58896093253,746.76011042325,5109.96325953962,746.760110423251,212,L,4,1
64,14-2,5098.92782935196,744.484071279502,0,0,0,0,5088.15939822214,743.884071279502,5109.69626048177,743.884071279502,5109.69626048177,745.084071279502,5088.15939822214,745.084071279503,211,L,10,1
64,14-2,5098.92782935196,746.160110423251,1,0,0,0,5088.15939822214,745.56011042325,5109.69626048177,745.560110423251,5109.69626048177,746.760110423251,5088.15939822214,746.760110423251,210,L,10,1
65,17-3,5075.98511738874,741.877043389178,0,0,0,0,5072.74819676452,741.277043389178,5079.22203801297,741.277043389178,5079.22203801297,742.477043389179,5072.74819676451,742.477043389179,209,L,3,1
65,17-3,5080.28883767765,743.18055733434,1,0,0,0,5072.74819676452,742.58055733434,5087.82947859078,742.58055733434,5087.82947859078,743.780557334339,5072.74819676451,743.78055733434,208,L,7,1
65,17-3,5080.28883767765,744.484071279502,2,0,0,0,5072.74819676451,743.884071279501,5087.82947859078,743.884071279503,5087.82947859078,745.084071279502,5072.74819676451,745.084071279502,207,L,7,1
65,17-3,5078.1369775332,746.16011042325,3,0,0,0,5072.74819676451,745.56011042325,5083.52575830188,745.560110423251,5083.52575830188,746.760110423251,5072.74819676451,746.76011042325,206,L,5,1
66,13-2,5126.04456843277,747.463624368413,0,0,0,0,5119.57985759186,746.863624368413,5132.50927927368,746.863624368413,5132.50927927368,748.063624368413,5119.57985759186,748.063624368413,205,L,6,1
66,13-2,5114.27611023607,747.463624368413,1,0,0,0,5109.96325953962,746.863624368413,5118.58896093253,746.863624368412,5118.58896093253,748.063624368413,5109.96325953962,748.063624368413,204,L,4,1
67,14-1,5098.92782935196,747.463624368413,0,0,0,0,5088.15939822214,746.863624368413,5109.69626048177,746.863624368413,5109.69626048177,748.063624368413,5088.15939822214,748.063624368413,203,L,10,1
67,14-1,5098.92782935196,748.767138313574,1,0,0,0,5088.15939822214,748.167138313574,5109.69626048177,748.167138313574,5109.69626048177,749.367138313575,5088.15939822214,749.367138313575,202,L,10,1
68,13-9,5098.92782935196,750.070652258737,0,0,0,0,5088.15939822214,749.470652258736,5109.69626048177,749.470652258737,5109.69626048177,750.670652258737,5088.15939822214,750.670652258737,201,L,10,1
68,13-9,5098.92782935196,751.374166203899,1,0,0,0,5088.15939822214,750.774166203899,5109.69626048177,750.774166203898,5109.69626048177,751.974166203899,5088.15939822214,751.9741662039,200,L,10,1
69,13-8,5098.92782935196,752.677680149061,0,0,0,0,5088.15939822214,752.077680149061,5109.69626048177,752.077680149061,5109.69626048177,753.277680149061,5088.15939822214,753.277680149061,199,L,10,1
69,13-8,5098.92782935196,753.981194094223,1,0,0,0,5088.15939822214,753.381194094223,5109.69626048177,753.381194094222,5109.69626048177,754.581194094223,5088.15939822214,754.581194094223,198,L,10,1
70,17-2,5085.66848803878,746.16011042325,0,0,0,0,5083.50749748678,745.560110423251,5087.82947859078,745.560110423251,5087.82947859078,746.76011042325,5083.50749748678,746.76011042325,197,L,2,1
70,17-2,5080.28883767765,747.463624368412,1,0,0,0,5072.74819676452,746.863624368412,5087.82947859078,746.863624368412,5087.82947859079,748.063624368412,5072.74819676451,748.063624368413,196,L,7,1
70,17-2,5080.28883767765,748.767138313574,2,0,0,0,5072.74819676452,748.167138313574,5087.82947859078,748.167138313574,5087.82947859078,749.367138313574,5072.74819676451,749.367138313575,195,L,7,1
70,17-2,5081.36476774988,750.070652258737,3,0,0,0,5074.90005690897,749.470652258736,5087.82947859078,749.470652258736,5087.82947859078,750.670652258737,5074.90005690897,750.670652258737,194,L,6,1
71,17-1,5073.83325724429,750.070652258737,0,0,0,0,5072.74819676451,749.470652258737,5074.91831772406,749.470652258737,5074.91831772406,750.670652258736,5072.74819676451,750.670652258736,193,L,1,1
71,17-1,5080.28883767765,751.374166203899,1,0,0,0,5072.74819676452,750.774166203898,5087.82947859078,750.774166203899,5087.82947859078,751.974166203898,5072.74819676451,751.9741662039,192,L,7,1
71,17-1,5080.28883767765,752.67768014906,2,0,0,0,5072.74819676452,752.077680149061,5087.82947859078,752.07768014906,5087.82947859078,753.27768014906,5072.74819676451,753.277680149061,191,L,7,1
71,17-1,5080.28883767765,753.981194094223,3,0,0,0,5072.74819676451,753.381194094222,5087.82947859078,753.381194094223,5087.82947859078,754.581194094222,5072.74819676451,754.581194094223,190,L,7,1
72,12-2,5143.55148497034,756.778970599443,0,0,0,0,5132.78305384052,756.178970599444,5154.31991610015,756.178970599443,5154.31991610015,757.378970599443,5132.78305384052,757.378970599443,189,L,10,1
72,12-2,5143.55148497034,758.082484544605,1,0,0,0,5132.78305384052,757.482484544605,5154.31991610015,757.482484544604,5154.31991610015,758.682484544605,5132.78305384052,758.682484544605,188,L,10,1
73,12-1,5143.55148497034,759.385998489767,0,0,0,0,5132.78305384052,758.785998489767,5154.31991610015,758.785998489766,5154.31991610015,759.985998489767,5132.78305384052,759.985998489767,187,L,10,1
73,12-1,5143.55148497034,760.689512434928,1,0,0,0,5132.78305384052,760.089512434929,5154.31991610015,760.089512434929,5154.31991610015,761.289512434928,5132.78305384052,761.289512434928,186,L,10,1
74,11-9,5143.55148497034,761.993026380091,0,0,0,0,5132.78305384052,761.39302638009,5154.31991610015,761.39302638009,5154.31991610015,762.593026380091,5132.78305384052,762.593026380091,185,L,10,1
74,11-9,5143.55148497034,763.296540325253,1,0,0,0,5132.78305384052,762.696540325253,5154.31991610015,762.696540325253,5154.31991610015,763.896540325254,5132.78305384052,763.896540325253,184,L,10,1
75,7-8,5143.55148497034,765.054440607807,0,0,0,0,5132.78305384052,764.454440607808,5154.31991610015,764.454440607807,5154.31991610015,765.654440607806,5132.78305384052,765.654440607806,183,L,10,1
75,7-8,5143.55148497034,766.357954552969,1,0,0,0,5132.78305384052,765.75795455297,5154.31991610015,765.757954552969,5154.31991610015,766.957954552969,5132.78305384052,766.957954552969,182,L,10,1
76,7-7,5143.55148497034,767.661468498131,0,0,0,0,5132.78305384052,767.061468498131,5154.31991610015,767.061468498131,5154.31991610015,768.261468498131,5132.78305384052,768.261468498131,181,L,10,1
76,7-7,5143.55148497034,768.964982443292,1,0,0,0,5132.78305384052,768.364982443292,5154.31991610015,768.364982443292,5154.31991610015,769.564982443293,5132.78305384052,769.564982443293,180,L,10,1
77,7-6,5143.55148497034,770.268496388454,0,0,0,0,5132.78305384052,769.668496388454,5154.31991610015,769.668496388454,5154.31991610015,770.868496388455,5132.78305384052,770.868496388454,179,L,10,1
77,7-6,5143.55148497034,771.572010333617,1,0,0,0,5132.78305384052,770.972010333617,5154.31991610015,770.972010333617,5154.31991610015,772.172010333618,5132.78305384052,772.172010333617,178,L,10,1
78,7-5,5143.55148497034,773.354770802983,0,0,0,0,5132.78305384052,772.754770802983,5154.31991610015,772.754770802983,5154.31991610015,773.954770802984,5132.78305384052,773.954770802984,177,L,10,1
78,7-5,5143.55148497034,774.658284748145,1,0,0,0,5132.78305384052,774.058284748145,5154.31991610015,774.058284748145,5154.31991610015,775.258284748146,5132.78305384052,775.258284748145,176,L,10,1
79,7-4,5143.55148497034,775.961798693308,0,0,0,0,5132.78305384052,775.361798693309,5154.31991610015,775.361798693308,5154.31991610015,776.561798693308,5132.78305384052,776.561798693308,175,L,10,1
79,7-4,5143.55148497034,777.26531263847,1,0,0,0,5132.78305384052,776.665312638469,5154.31991610015,776.665312638469,5154.31991610015,777.86531263847,5132.78305384052,777.86531263847,174,L,10,1
80,7-3,5143.55148497034,778.568826583632,0,0,0,0,5132.78305384052,777.968826583631,5154.31991610015,777.968826583631,5154.31991610015,779.168826583632,5132.78305384052,779.168826583631,173,L,10,1
80,7-3,5143.55148497034,779.872340528794,1,0,0,0,5132.78305384052,779.272340528793,5154.31991610015,779.272340528793,5154.31991610015,780.472340528795,5132.78305384052,780.472340528794,172,L,10,1
81,3-4,5143.55148497034,781.682697183363,0,0,0,0,5132.78305384052,781.082697183363,5154.31991610015,781.082697183362,5154.31991610015,782.282697183363,5132.78305384052,782.282697183363,171,L,10,1
81,3-4,5143.55148497034,782.986211128525,1,0,0,0,5132.78305384052,782.386211128526,5154.31991610015,782.386211128525,5154.31991610015,783.586211128526,5132.78305384052,783.586211128526,170,L,10,1
82,3-3,5143.55148497034,784.289725073687,0,0,0,0,5132.78305384052,783.689725073687,5154.31991610015,783.689725073687,5154.31991610015,784.889725073688,5132.78305384052,784.889725073687,169,L,10,1
82,3-3,5143.55148497034,785.593239018849,1,0,0,0,5132.78305384052,784.99323901885,5154.31991610015,784.993239018849,5154.31991610015,786.193239018849,5132.78305384052,786.193239018849,168,L,10,1
83,3-2,5143.55148497034,786.896752964011,0,0,0,0,5132.78305384052,786.296752964012,5154.31991610015,786.296752964011,5154.31991610015,787.496752964011,5132.78305384052,787.496752964011,167,L,10,1
83,3-2,5143.55148497034,788.200266909173,1,0,0,0,5132.78305384052,787.600266909174,5154.31991610015,787.600266909173,5154.31991610015,788.800266909173,5132.78305384052,788.800266909173,166,L,10,1
84,3-1,5143.55148497034,789.926093692811,0,0,0,0,5132.78305384052,789.326093692811,5154.31991610015,789.326093692811,5154.31991610015,790.526093692812,5132.78305384052,790.526093692812,165,L,10,1
84,3-1,5143.55148497034,791.229607637974,1,0,0,0,5132.78305384052,790.629607637974,5154.31991610015,790.629607637974,5154.31991610015,791.829607637974,5132.78305384052,791.829607637974,164,L,10,1
85,2-10,5143.55148497034,792.533121583136,0,0,0,0,5132.78305384052,791.933121583136,5154.31991610015,791.933121583136,5154.31991610015,793.133121583136,5132.78305384052,793.133121583135,163,L,10,1
85,2-10,5143.55148497034,793.836635528298,1,0,0,0,5132.78305384052,793.236635528298,5154.31991610015,793.236635528297,5154.31991610015,794.436635528298,5132.78305384052,794.436635528298,162,L,10,1
86,2-9,5143.55148497034,795.14014947346,0,0,0,0,5132.78305384052,794.540149473459,5154.31991610015,794.540149473459,5154.31991610015,795.74014947346,5132.78305384052,795.740149473459,161,L,10,1
86,2-9,5143.55148497034,796.443663418622,1,0,0,0,5132.78305384052,795.843663418621,5154.31991610015,795.843663418621,5154.31991610015,797.043663418623,5132.78305384052,797.043663418622,160,L,10,1
87,11-7,5125.93826445851,763.296540325253,0,0,0,0,5119.4735536176,762.696540325252,5132.40297529942,762.696540325252,5132.40297529942,763.896540325253,5119.4735536176,763.896540325253,159,L,6,1
87,11-7,5114.27611023607,763.296540325253,1,0,0,0,5109.96325953962,762.696540325252,5118.58896093253,762.696540325252,5118.58896093253,763.896540325252,5109.96325953962,763.896540325253,158,L,4,1
88,8-1,5125.93826445851,771.572010333617,0,0,0,0,5119.4735536176,770.972010333618,5132.40297529942,770.972010333617,5132.40297529942,772.172010333617,5119.4735536176,772.172010333617,157,L,6,1
88,8-1,5114.27611023607,771.572010333617,1,0,0,0,5109.96325953962,770.972010333618,5118.58896093253,770.972010333617,5118.58896093253,772.172010333617,5109.96325953962,772.172010333617,156,L,4,1
89,7-1,5125.93826445851,773.354770802983,0,0,0,0,5119.4735536176,772.754770802983,5132.40297529942,772.754770802984,5132.40297529942,773.954770802983,5119.4735536176,773.954770802983,155,L,6,1
89,7-1,5114.27611023607,773.354770802983,1,0,0,0,5109.96325953962,772.754770802983,5118.58896093253,772.754770802983,5118.58896093253,773.954770802983,5109.96325953962,773.954770802983,154,L,4,1
90,3-6,5125.93826445851,788.200266909173,0,0,0,0,5119.4735536176,787.600266909173,5132.40297529942,787.600266909174,5132.40297529942,788.800266909173,5119.4735536176,788.800266909173,153,L,6,1
90,3-6,5114.27611023607,788.200266909173,1,0,0,0,5109.96325953962,787.600266909173,5118.58896093253,787.600266909173,5118.58896093253,788.800266909173,5109.96325953962,788.800266909173,152,L,4,1
91,2-7,5125.93826445851,789.926093692811,0,0,0,0,5119.4735536176,789.326093692811,5132.40297529942,789.326093692812,5132.40297529942,790.526093692811,5119.4735536176,790.526093692811,151,L,6,1
91,2-7,5114.27611023607,789.926093692811,1,0,0,0,5109.96325953962,789.326093692811,5118.58896093253,789.326093692811,5118.58896093253,790.526093692811,5109.96325953962,790.526093692811,150,L,4,1
92,11-5,5098.92782935196,756.778970599442,0,0,0,0,5088.15939822214,756.178970599441,5109.69626048177,756.178970599442,5109.69626048177,757.378970599442,5088.15939822214,757.378970599442,149,L,10,1
92,11-5,5098.92782935196,758.082484544605,1,0,0,0,5088.15939822214,757.482484544605,5109.69626048177,757.482484544604,5109.69626048177,758.682484544605,5088.15939822214,758.682484544604,148,L,10,1
93,11-4,5098.92782935196,759.385998489767,0,0,0,0,5088.15939822214,758.785998489767,5109.69626048177,758.785998489766,5109.69626048177,759.985998489767,5088.15939822214,759.985998489767,147,L,10,1
93,11-4,5098.92782935196,760.689512434928,1,0,0,0,5088.15939822214,760.089512434928,5109.69626048177,760.089512434928,5109.69626048177,761.289512434928,5088.15939822214,761.289512434929,146,L,10,1
94,11-3,5098.92782935196,761.99302638009,0,0,0,0,5088.15939822214,761.39302638009,5109.69626048177,761.39302638009,5109.69626048177,762.59302638009,5088.15939822214,762.593026380091,145,L,10,1
94,11-3,5098.92782935196,763.296540325253,1,0,0,0,5088.15939822214,762.696540325253,5109.69626048177,762.696540325253,5109.69626048177,763.896540325253,5088.15939822214,763.896540325254,144,L,10,1
95,8-5,5098.92782935196,765.054440607806,0,0,0,0,5088.15939822214,764.454440607806,5109.69626048177,764.454440607806,5109.69626048177,765.654440607806,5088.15939822214,765.654440607806,143,L,10,1
95,8-5,5098.92782935196,766.357954552968,1,0,0,0,5088.15939822214,765.757954552968,5109.69626048177,765.757954552967,5109.69626048177,766.957954552968,5088.15939822214,766.957954552968,142,L,10,1
96,8-4,5098.92782935196,767.66146849813,0,0,0,0,5088.15939822214,767.06146849813,5109.69626048177,767.06146849813,5109.69626048177,768.26146849813,5088.15939822214,768.26146849813,141,L,10,1
96,8-4,5098.92782935196,768.964982443292,1,0,0,0,5088.15939822214,768.364982443292,5109.69626048177,768.364982443292,5109.69626048177,769.564982443292,5088.15939822214,769.564982443293,140,L,10,1
97,8-3,5098.92782935196,770.268496388454,0,0,0,0,5088.15939822214,769.668496388454,5109.69626048177,769.668496388454,5109.69626048177,770.868496388454,5088.15939822214,770.868496388455,139,L,10,1
97,8-3,5098.92782935196,771.572010333617,1,0,0,0,5088.15939822214,770.972010333617,5109.69626048177,770.972010333617,5109.69626048177,772.172010333617,5088.15939822214,772.172010333618,138,L,10,1
98,6-8,5098.92782935196,773.354770802983,0,0,0,0,5088.15939822214,772.754770802983,5109.69626048177,772.754770802983,5109.69626048177,773.954770802983,5088.15939822214,773.954770802984,137,L,10,1
98,6-8,5098.92782935196,774.658284748145,1,0,0,0,5088.15939822214,774.058284748146,5109.69626048177,774.058284748145,5109.69626048177,775.258284748145,5088.15939822214,775.258284748146,136,L,10,1
99,6-7,5098.92782935196,775.961798693307,0,0,0,0,5088.15939822214,775.361798693307,5109.69626048177,775.361798693307,5109.69626048177,776.561798693308,5088.15939822214,776.561798693308,135,L,10,1
99,6-7,5098.92782935196,777.265312638469,1,0,0,0,5088.15939822214,776.665312638469,5109.69626048177,776.665312638469,5109.69626048177,777.865312638469,5088.15939822214,777.86531263847,134,L,10,1
100,6-6,5098.92782935196,778.568826583631,0,0,0,0,5088.15939822214,777.968826583631,5109.69626048177,777.968826583631,5109.69626048177,779.168826583631,5088.15939822214,779.168826583632,133,L,10,1
100,6-6,5098.92782935196,779.872340528793,1,0,0,0,5088.15939822214,779.272340528793,5109.69626048177,779.272340528793,5109.69626048177,780.472340528793,5088.15939822214,780.472340528794,132,L,10,1
101,3-10,5098.92782935196,781.682697183362,0,0,0,0,5088.15939822214,781.082697183362,5109.69626048177,781.082697183362,5109.69626048177,782.282697183362,5088.15939822214,782.282697183362,131,L,10,1
101,3-10,5098.92782935196,782.986211128525,1,0,0,0,5088.15939822214,782.386211128525,5109.69626048177,782.386211128525,5109.69626048177,783.586211128525,5088.15939822214,783.586211128526,130,L,10,1
102,3-9,5098.92782935196,784.289725073687,0,0,0,0,5088.15939822214,783.689725073687,5109.69626048177,783.689725073687,5109.69626048177,784.889725073687,5088.15939822214,784.889725073687,129,L,10,1
102,3-9,5098.92782935196,785.593239018849,1,0,0,0,5088.15939822214,784.993239018849,5109.69626048177,784.993239018849,5109.69626048177,786.193239018849,5088.15939822214,786.193239018849,128,L,10,1
103,3-8,5098.92782935196,786.89675296401,0,0,0,0,5088.15939822214,786.29675296401,5109.69626048177,786.29675296401,5109.69626048177,787.496752964011,5088.15939822214,787.49675296401,127,L,10,1
103,3-8,5098.92782935196,788.200266909172,1,0,0,0,5088.15939822214,787.600266909173,5109.69626048177,787.600266909172,5109.69626048177,788.800266909172,5088.15939822214,788.800266909172,126,L,10,1
104,2-5,5098.92782935196,789.926093692811,0,0,0,0,5088.15939822214,789.326093692812,5109.69626048177,789.326093692811,5109.69626048177,790.526093692812,5088.15939822214,790.526093692812,125,L,10,1
104,2-5,5098.92782935196,791.229607637974,1,0,0,0,5088.15939822214,790.629607637974,5109.69626048177,790.629607637973,5109.69626048177,791.829607637974,5088.15939822214,791.829607637974,124,L,10,1
105,2-4,5098.92782935196,792.533121583136,0,0,0,0,5088.15939822214,791.933121583136,5109.69626048177,791.933121583135,5109.69626048177,793.133121583136,5088.15939822214,793.133121583136,123,L,10,1
105,2-4,5098.92782935196,793.836635528298,1,0,0,0,5088.15939822214,793.236635528297,5109.69626048177,793.236635528297,5109.69626048177,794.436635528297,5088.15939822214,794.436635528298,122,L,10,1
106,2-3,5098.92782935196,795.14014947346,0,0,0,0,5088.15939822214,794.54014947346,5109.69626048177,794.540149473459,5109.69626048177,795.740149473459,5088.15939822214,795.74014947346,121,L,10,1
106,2-3,5098.92782935196,796.443663418622,1,0,0,0,5088.15939822214,795.843663418622,5109.69626048177,795.843663418621,5109.69626048177,797.043663418622,5088.15939822214,797.043663418622,120,L,10,1
107,11-2,5077.06104746097,756.778970599442,0,0,0,0,5066.29261633116,756.178970599442,5087.82947859078,756.178970599443,5087.82947859078,757.378970599442,5066.29261633115,757.378970599443,119,L,10,1
107,11-2,5077.06104746097,758.082484544605,1,0,0,0,5066.29261633115,757.482484544604,5087.82947859078,757.482484544605,5087.82947859078,758.682484544605,5066.29261633115,758.682484544605,118,L,10,1
108,11-1,5077.06104746097,759.385998489767,0,0,0,0,5066.29261633115,758.785998489766,5087.82947859078,758.785998489767,5087.82947859078,759.985998489767,5066.29261633115,759.985998489767,117,L,10,1
108,11-1,5077.06104746097,760.689512434928,1,0,0,0,5066.29261633115,760.089512434929,5087.82947859078,760.089512434928,5087.82947859078,761.289512434928,5066.29261633115,761.289512434928,116,L,10,1
109,10-9,5077.06104746097,761.99302638009,0,0,0,0,5066.29261633115,761.39302638009,5087.82947859078,761.39302638009,5087.82947859078,762.593026380091,5066.29261633115,762.593026380091,115,L,10,1
109,10-9,5077.06104746097,763.296540325252,1,0,0,0,5066.29261633115,762.696540325252,5087.82947859078,762.696540325252,5087.82947859078,763.896540325252,5066.29261633115,763.896540325253,114,L,10,1
110,8-8,5077.06104746097,765.054440607806,0,0,0,0,5066.29261633115,764.454440607806,5087.82947859078,764.454440607806,5087.82947859078,765.654440607806,5066.29261633115,765.654440607806,113,L,10,1
110,8-8,5077.06104746097,766.357954552968,1,0,0,0,5066.29261633115,765.757954552968,5087.82947859078,765.757954552968,5087.82947859078,766.957954552968,5066.29261633115,766.957954552969,112,L,10,1
111,8-7,5077.06104746097,767.66146849813,0,0,0,0,5066.29261633115,767.06146849813,5087.82947859078,767.06146849813,5087.82947859078,768.26146849813,5066.29261633115,768.261468498131,111,L,10,1
111,8-7,5077.06104746097,768.964982443293,1,0,0,0,5066.29261633115,768.364982443293,5087.82947859078,768.364982443292,5087.82947859078,769.564982443293,5066.29261633115,769.564982443293,110,L,10,1
112,8-6,5077.06104746097,770.268496388454,0,0,0,0,5066.29261633115,769.668496388454,5087.82947859078,769.668496388454,5087.82947859078,770.868496388454,5066.29261633115,770.868496388454,109,L,10,1
112,8-6,5077.06104746097,771.572010333617,1,0,0,0,5066.29261633115,770.972010333618,5087.82947859078,770.972010333617,5087.82947859078,772.172010333617,5066.29261633115,772.172010333617,108,L,10,1
113,6-5,5077.06104746097,773.354770802983,0,0,0,0,5066.29261633115,772.754770802983,5087.82947859078,772.754770802983,5087.82947859078,773.954770802983,5066.29261633116,773.954770802983,107,L,10,1
113,6-5,5077.06104746097,774.658284748145,1,0,0,0,5066.29261633115,774.058284748146,5087.82947859078,774.058284748145,5087.82947859078,775.258284748145,5066.29261633115,775.258284748146,106,L,10,1
114,6-4,5077.06104746097,775.961798693308,0,0,0,0,5066.29261633115,775.361798693307,5087.82947859078,775.361798693307,5087.82947859078,776.561798693308,5066.29261633115,776.561798693308,105,L,10,1
114,6-4,5077.06104746097,777.265312638469,1,0,0,0,5066.29261633115,776.665312638469,5087.82947859078,776.665312638469,5087.82947859078,777.865312638469,5066.29261633115,777.86531263847,104,L,10,1
115,6-3,5077.06104746097,778.568826583631,0,0,0,0,5066.29261633115,777.968826583631,5087.82947859078,777.968826583631,5087.82947859078,779.168826583631,5066.29261633115,779.168826583631,103,L,10,1
115,6-3,5077.06104746097,779.872340528793,1,0,0,0,5066.29261633115,779.272340528793,5087.82947859078,779.272340528793,5087.82947859078,780.472340528794,5066.29261633115,780.472340528794,102,L,10,1
116,4-3,5077.06104746097,781.682697183363,0,0,0,0,5066.29261633116,781.082697183363,5087.82947859078,781.082697183362,5087.82947859078,782.282697183363,5066.29261633115,782.282697183364,101,L,10,1
116,4-3,5077.06104746097,782.986211128525,1,0,0,0,5066.29261633116,782.386211128525,5087.82947859078,782.386211128524,5087.82947859078,783.586211128525,5066.29261633115,783.586211128525,100,L,10,1
117,4-2,5077.06104746097,784.289725073687,0,0,0,0,5066.29261633116,783.689725073687,5087.82947859078,783.689725073687,5087.82947859078,784.889725073686,5066.29261633115,784.889725073687,99,L,10,1
117,4-2,5077.06104746097,785.593239018849,1,0,0,0,5066.29261633115,784.99323901885,5087.82947859078,784.993239018849,5087.82947859078,786.193239018849,5066.29261633115,786.193239018849,98,L,10,1
118,4-1,5077.06104746097,786.89675296401,0,0,0,0,5066.29261633115,786.29675296401,5087.82947859078,786.29675296401,5087.82947859078,787.496752964011,5066.29261633115,787.496752964011,97,L,10,1
118,4-1,5077.06104746097,788.200266909173,1,0,0,0,5066.29261633115,787.600266909173,5087.82947859078,787.600266909173,5087.82947859078,788.800266909174,5066.29261633115,788.800266909174,96,L,10,1
119,2-2,5077.06104746097,789.926093692811,0,0,0,0,5066.29261633115,789.326093692811,5087.82947859078,789.326093692811,5087.82947859078,790.526093692811,5066.29261633116,790.526093692811,95,L,10,1
119,2-2,5077.06104746097,791.229607637974,1,0,0,0,5066.29261633115,790.629607637974,5087.82947859078,790.629607637974,5087.82947859078,791.829607637974,5066.29261633115,791.829607637974,94,L,10,1
120,2-1,5077.06104746097,792.533121583136,0,0,0,0,5066.29261633115,791.933121583136,5087.82947859078,791.933121583135,5087.82947859078,793.133121583136,5066.29261633115,793.133121583136,93,L,10,1
120,2-1,5077.06104746097,793.836635528297,1,0,0,0,5066.29261633116,793.236635528297,5087.82947859078,793.236635528297,5087.82947859078,794.436635528298,5066.29261633115,794.436635528298,92,L,10,1
121,1-10,5077.06104746097,795.14014947346,0,0,0,0,5066.29261633115,794.54014947346,5087.82947859078,794.540149473459,5087.82947859078,795.740149473459,5066.29261633115,795.74014947346,91,L,10,1
121,1-10,5077.06104746097,796.443663418622,1,0,0,0,5066.29261633115,795.843663418622,5087.82947859078,795.843663418621,5087.82947859078,797.043663418622,5066.29261633115,797.043663418622,90,L,10,1
122,10-8,5055.25572190142,756.778970599442,0,0,0,0,5044.48729077161,756.178970599442,5066.02415303124,756.178970599442,5066.02415303124,757.378970599442,5044.48729077161,757.378970599442,89,L,10,1
122,10-8,5055.25572190142,758.082484544605,1,0,0,0,5044.48729077161,757.482484544604,5066.02415303124,757.482484544604,5066.02415303123,758.682484544605,5044.48729077161,758.682484544605,88,L,10,1
123,10-7,5055.25572190142,759.385998489767,0,0,0,0,5044.48729077161,758.785998489766,5066.02415303124,758.785998489766,5066.02415303123,759.985998489767,5044.48729077161,759.985998489767,87,L,10,1
123,10-7,5055.25572190142,760.689512434928,1,0,0,0,5044.48729077161,760.089512434928,5066.02415303124,760.089512434929,5066.02415303123,761.289512434927,5044.48729077161,761.289512434928,86,L,10,1
124,10-6,5055.25572190142,761.99302638009,0,0,0,0,5044.48729077161,761.39302638009,5066.02415303123,761.39302638009,5066.02415303123,762.59302638009,5044.48729077161,762.593026380091,85,L,10,1
124,10-6,5055.25572190142,763.296540325253,1,0,0,0,5044.48729077161,762.696540325253,5066.02415303123,762.696540325252,5066.02415303123,763.896540325253,5044.48729077161,763.896540325253,84,L,10,1
125,9-2,5055.25572190142,765.054440607806,0,0,0,0,5044.48729077161,764.454440607806,5066.02415303123,764.454440607806,5066.02415303123,765.654440607806,5044.48729077161,765.654440607806,83,L,10,1
125,9-2,5055.25572190142,766.357954552968,1,0,0,0,5044.48729077161,765.757954552968,5066.02415303123,765.757954552968,5066.02415303123,766.957954552968,5044.48729077161,766.957954552968,82,L,10,1
